Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
17,-0.015064512742193671,-0.01122725542325414,-0.012354801428979469,0.9825603077115854,1.0387519472845372,-0.12238661267895194,0.9660526680766622,0.9843043764015578,1.0440551800779356,0.9754225921895804,0.5514425706794482,-0.01718791897850315,-0.0176341777452218,-0.0176341777452218,-0.01122725542325414,-0.01122725542325414,0.9774574313489117,0.9774574313489117
18,0.9749519694463584,0.9899976954659021,0.9894693325078306,0.9787725035810855,1.0148659677049232,-0.01405804098749463,-0.008770209627732149,-0.019625263796096675,0.9645946638688011,-0.013934437160334415,-0.011582685813347326,-0.0141323849607817,0.9858677033359957,-0.0141323849607817,0.9912297903722679,-0.008770209627732149,0.9912297903722679,0.9885882973409752
19,-0.01003242529077281,0.0035391169969054962,0.0016442412275160957,-0.0011394195992211,0.01064166100356224,0.00048081821504503933,0.0,-0.005303020491484213,-0.025535092107137648,-0.001329410386469857,0.0016948035602900036,-0.001153984674034118,-0.001153984674034118,-0.001153984674034118,0.0,0.0,0.0,-0.0012660773439921859
20,-0.0014059072487189231,-1.003000926804099,0.003835837458064472,-0.0015934651066129026,0.024199924033484737,-0.9972670904343117,-1.0,0.0025059009047336315,-0.018859027251315875,-0.9974933883516753,-0.9920198381885197,-0.9977142968358931,0.0026545509160606287,0.0026545509160606287,0.0,0.0,0.0,0.002807710988471172
21,-0.01323659575392134,-0.2052325745093232,-0.21043356366629126,-0.007692607988388323,0.01811050748070941,-0.004526983620337409,0.9916365270653732,-0.006137200679307687,-0.00836347293462677,-0.006137401675203408,8.505812499926952e-05,-0.0051689265298759685,-0.0051689265298759685,-0.0051689265298759685,-0.00836347293462677,-0.00836347293462677,-0.00836347293462677,-0.0050122634349887615
22,-0.011510065860373557,-0.0038695464616515848,-0.005032437158083991,-0.0012886959685724923,0.004462868488536361,-0.0032368109547869415,0.0,0.004464756176078248,0.0,-0.003353006878300135,-0.0047610121425354715,-0.0018228885528235065,-0.00233151340478199,-0.00233151340478199,0.0,0.0,0.0,-0.0012886959685724923
23,-0.006755388595304922,-0.002107662961991108,-0.0016858839673515992,-0.0066495920168916185,0.027897927106139784,-0.0047465790826025965,-0.010569241710187294,-0.010577961555095095,-0.010569241710187294,-0.005824644863437838,0.008452341332012113,-1.0031782698484057,-0.0031782698484058144,-0.0031782698484058144,0.0,0.0,0.0,-0.003162650241829228
24,-0.0032856989891359117,0.011577034366124698,0.011034310747991546,0.008861372310830364,0.029319732141698397,0.006671544450997479,0.006821265856013956,0.014369604094284715,-0.006853671041062569,0.0069573627421948975,-0.31837530671054487,0.007136446681353126,0.007136446681353126,0.007136446681353126,0.006821265856013956,0.006821265856013956,0.006821265856013956,0.004096628519478145
25,0.00549046274753558,0.009929686741617419,0.008382671144024068,0.008073068859301768,0.046518697332159076,0.015978041344989223,0.010341944221458961,0.0069871917508239805,0.010341944221458961,0.006988937343159154,0.019535532082750145,0.012480081876243977,0.012480081876243977,0.012480081876243977,0.020610279675285996,0.010341944221458961,0.010341944221458961,-0.00207731503260873
26,0.0060237876277699064,-0.0019329362005730435,-0.00290037633130308,-0.004958343174510979,0.008246229789814747,-0.003916887163964654,-0.006049044672804978,-0.008428676657385871,0.0060237876277699064,-0.004280100391910695,-0.0023077422673835305,-0.0041971586485256675,-0.0041971586485256675,-0.0041971586485256675,-0.006049044672804978,-0.006049044672804978,-0.006049044672804978,-0.0024165751728829152
27,0.9922683631587566,1.0,1.0,0.0012431668506319772,1.0179710410913272,0.9921558240549209,1.0,1.001667202194765,1.0123837244558322,1.0016655996704662,0.41678570737880943,1.0004724550055661,0.9999821651941704,0.9999821651941704,1.0,1.0,1.0,1.001243166850632
28,-0.596515848514808,-0.5877131117371908,-0.5858215034502485,-0.5925393362075329,-0.5726356161639918,-0.6108003329245564,-0.5849625007211563,-0.5844128012483241,-0.6022404921529917,-0.5902655520599251,0.4331035847611554,-0.5886512372908684,-0.5886512372908684,-0.5886512372908684,-0.5849625007211563,-0.5849625007211563,-0.5849625007211563,-0.5901242058369351
29,0.018906863817972137,-1.0038933630300175,-0.9898042328941117,0.005412729753222791,0.025908417656872972,0.010856004581779054,0.010195767105888364,0.006005720359855338,-0.010268335453827113,-0.9890444781284479,0.014922493607031547,-0.99078925925448,0.00880980955934245,0.00880980955934245,0.010195767105888364,0.010195767105888364,0.010195767105888364,-0.4048417321729552
30,1.0,-0.020535552083362437,-0.024638838638793476,0.012640180778770332,1.0621677742325053,-0.0240323806593084,1.009586048829198,1.0086077228216617,0.5260688116675876,0.02974734339405193,1.0696013554506627,-0.016152961203826765,0.05529514446763091,0.05529514446763091,0.037967850199020416,-0.019365324866931058,-0.019365324866931058,0.04171025188483733
31,-0.009586048829198078,-1.0011469684247072,-1.004401672969475,-0.006031782856446217,0.009513282672542103,-0.0006402782691930312,0.0,-0.011547561812552775,0.009522774118506636,-0.0010513528869521254,-0.9956269562154659,-0.004799729240676423,-0.004799729240676423,-0.004799729240676423,0.0,-0.009586048829198078,0.0,-1.001912120943777
32,0.9951485185260764,0.996595347484905,0.996595347484905,-0.012003556891044972,0.9966469931217,0.9900835361724769,0.989658055778541,0.9966452475293649,1.0,0.9917842040282904,0.9932033486361247,0.9899154345239547,0.9899154345239547,-0.010084565476045308,0.989658055778541,0.989658055778541,0.989658055778541,0.989658055778541
33,0.008420422975299994,1.0051516514567704,1.0053853809090254,0.011681805047635238,1.0353149116127163,0.0069503922380203,0.011681805047635238,1.0005497028227637,1.0,1.0091665320052539,1.0200229500659828,0.00803695936904873,0.00803695936904873,0.00803695936904873,0.011681805047635238,0.011681805047635238,1.0,1.0070204276777723
34,-0.020021585416066013,0.002125483902400738,-0.00518822305162853,-0.01104736326125867,0.005584245866137815,-1.0024620796834167,-1.0,-1.005303019514421,0.009218530029378632,-1.0107156402523292,-0.018971711780792967,-1.0042110409292344,-1.0042110409292344,-0.004211040929234432,0.009218530029378632,-1.0,-1.0,-0.008347342713520011
35,0.0026980868907138015,-0.00855355296618126,-0.0076959119773520445,-0.005126043832616754,-0.002375650177923712,-0.00921142317476062,-0.007124434433381482,-0.002379622353528073,-0.007124434433381482,-0.005910795759484083,-0.006695974783381077,-0.00689947725118128,-0.00689947725118128,-0.00689947725118128,-0.007124434433381482,-0.007124434433381482,-0.007124434433381482,-0.007124434433381482
36,-0.019152104448157226,0.0046811561179082315,0.0036022366801955253,-0.013498045850042335,0.013453326682677274,-1.0085915332352113,0.0,-0.9977737105762831,0.008988783227254759,-0.997774556852931,0.008486888965491164,-0.00034899407118724006,-0.9999933275508658,6.582281108277653e-06,0.0,0.0,0.0,-1.0
37,0.9952110361447597,-0.010607480543097694,-0.010607480543097694,-0.009087342795711202,0.0022260712594234246,-0.010185059364520297,0.0,-0.009746362292152966,-0.016873818564396213,-0.009745872504357144,1.0001174238873045,-0.007403819463744202,-0.007403819463744202,-0.007403819463744202,-0.016873818564396213,1.0,0.0,-0.003359012089914759
38,-0.011984664174843822,-0.014499569695114928,-0.014764551795389621,-0.010134377133713174,0.03045807702148059,-0.012460836079122604,0.0,-0.015833692310648427,0.0,-0.015838227287334618,-0.41062523465625195,-0.021811826814063337,-0.02286219291659537,-0.02286219291659537,-0.02647221136119107,-0.02647221136119107,-0.02647221136119107,-0.01053066749216941
39,0.0,-0.0024064977070952687,-0.0040934377282876265,0.0007211672436540515,0.0022224421620449684,0.00018032560999518008,0.0,0.002226283421756836,0.0,0.0022224421620449684,0.0076619691568048645,0.0007174421392058368,0.0007174421392058368,0.0007174421392058368,0.0,0.0,0.0,0.001201745209753085
40,0.9956735850584219,1.0091001565851814,1.008289972343701,1.0111236288808885,0.03488577357400238,0.00822513794494443,0.008127880883400398,0.009795077913687817,0.008127880883400398,0.009794932191666429,1.022755990601219,0.013071411666190767,0.013708247219895381,0.013708247219895381,1.0162102271812588,1.0162102271812588,1.0162102271812588,0.012982720150863086
41,0.0,-0.014985407396587698,-0.013771119772600546,-0.013892502553446266,0.0022224421620449684,-0.014402421784846995,-0.01207283230057497,-0.014452464285155888,0.0,-0.014450994922265302,-0.00833152989515337,-0.013566612886270715,-0.013566612886270715,-0.013566612886270715,-0.01207283230057497,-0.01207283230057497,-0.01207283230057497,-0.01207283230057497
42,0.979978414583934,0.9649909542272574,0.9673578134399005,-0.032736786411999765,1.0055842458661377,-0.03870911728398487,-0.03747470541866288,0.9625165719448198,0.9625252945813372,-0.037484196864627436,0.9650383294851514,-0.037505457930187364,0.9624946369859803,-0.037505457930187364,0.9625252945813372,-0.03747470541866288,0.9625252945813372,-0.03747470541866288
43,0.9828484166152872,0.985169195074205,0.9861626727038848,0.9843407741264414,1.969062557252163,0.9837937556000153,0.9835118772114311,0.9811322548579028,1.0,0.9452126886986274,0.9912765232580676,0.9838211114528825,0.9838211114528825,0.9838211114528825,1.0,0.9835118772114311,0.9835118772114311,0.9801915189198197
44,-0.01074377182805517,-0.003572374753188133,0.00015512015937643365,0.002479923328110023,0.014863594839644058,0.9953308410825014,0.0,0.0018069526451435008,-0.015596855051018503,0.0018076653428610822,0.007516527652546293,0.0001825746903427758,0.0001825746903427758,0.0001825746903427758,0.0,1.0077356487796052,0.0,-0.0015521196127407054
45,-0.018961321772471056,-0.009299033393672296,-0.010955140588291827,-0.0034426520398415828,0.015003483081113862,-0.00596248682334338,-0.007494536546924265,-0.011962908490785204,-0.007494536546924265,-0.005267592909684339,0.0022019793205575863,-0.0073693581268197625,-0.0073693581268197625,-0.0073693581268197625,-0.007494536546924265,-0.007494536546924265,-0.007494536546924265,-0.005992511381692467
46,-0.007231569231075703,0.0,-0.9982784066681509,-0.003557287740156337,0.021363042701795433,-0.003406194204312975,0.0,0.0025059046734065915,-0.010806754956582863,-0.0021656672181143925,,-0.002787091838512417,-0.002787091838512417,-0.002787091838512417,0.0,0.0,0.0,-0.0010770400208241302
47,-0.02365349668309778,-0.03493643386302985,-0.031349354357700775,-0.03148715416112859,-0.020791779858065993,-0.04051409303568857,-0.04102726826005479,-0.03544197679621702,-0.027221468735024314,-0.035447628560207806,-0.0188506890232079,-0.03812454707527038,-0.03812454707527038,-0.03812454707527038,-0.04102726826005479,-0.04102726826005479,-0.04102726826005479,-0.043804352930628516
48,0.024031895995839606,0.0020521981282440767,0.0018471096296560493,0.0025647918593035522,0.03103344983474025,0.0047975748670613825,0.005125032177867598,-0.084446910654859,-0.005143303275959627,0.00619897972426693,-0.5717564941182238,-0.9941069627489589,0.004682844896583616,0.004682844896583616,0.005125032177867598,-0.005143303275959627,0.005125032177867598,0.005125032177867598
49,0.028391228407818922,0.01489421529969427,0.01237752030319914,-0.0033611271389514218,0.0224984662856843,-1.0019248769244922,-0.990954860396993,0.00013086193005136794,0.018033922830261614,-0.994309416617497,0.0335244001315719,-0.9987908206904523,-0.9980760568049778,-0.9980760568049778,0.018033922830261614,0.009045139603006985,-0.009102207107252434,-0.9945661139493719
50,0.0013640664602633083,0.0011692787679555225,-0.0027320081980609316,0.008165119722098152,0.01740385040778626,-0.0016776206105870778,-0.019628806748932512,-0.0033547516331523647,0.5719063478957097,-0.003355240164889105,0.5931405442861188,0.5833090829252591,-0.0006277088793682464,-0.0006277088793682464,0.0,0.0,0.0,0.0019482717895215262
51,-0.01178705975407327,-0.013004290541509325,-0.013114998828475244,-0.014665807529128662,0.011060213415488889,-0.014477406097786263,-0.016551176263847823,-0.007318105411997556,-0.027691733869048305,-0.016418010559934554,-0.012406612548749908,-0.015287152474076299,-0.015287152474076299,-0.015287152474076299,-0.016551176263847823,-0.016551176263847823,-0.016551176263847823,-0.015441837461869373
52,-0.0009133872042283336,0.002918959095684529,-0.00018263118460865732,0.0003651930258427366,1.0316006733929366,0.9970476742947529,0.990840000714524,-0.0018221235195256097,0.990840000714524,-0.0018218675289606177,1.0106348233259281,-0.00045232840426283073,-9.222585859814398e-05,-9.222585859814398e-05,1.0,0.0,0.0,1.0
53,0.9808911770522953,0.9869378071707101,0.9839656482017453,-0.010860992631766838,0.9999905085540354,0.5566294755985738,-0.019108822947704676,0.9789296640689408,1.0,-0.02107029740684964,0.9865163250299833,-0.020003186316407767,0.9799968136835923,-0.020003186316407767,0.9808911770522953,0.9808911770522953,0.9808911770522953,-0.019108822947704676
54,0.01590707869287371,0.006883398635893369,0.004488364996198399,-0.0018830044538138172,0.017405553288497255,0.0016403940209548462,0.0,-0.001961516333286177,0.020758560166797495,0.0028512078585728315,0.013961908802922049,0.0016441532914807642,0.0016441532914807642,0.0016441532914807642,0.0,0.0,0.0,0.001045052592519426
55,0.03844724276606316,0.03279504063828547,0.03201751701887901,0.03157302959615692,0.061294515935625446,0.038093245177306695,0.044738314765284344,0.024768852072844946,0.022542568651088227,0.03381629196020197,0.021837824551689214,0.03669488012176,0.03582150136574962,0.03582150136574962,0.033683126256288595,0.044738314765284344,0.033683126256288595,0.033683126256288595
56,0.9714260388117445,0.9816091399056044,0.9811219897943106,0.9866334157545119,0.01063822732732532,-0.014677691189370522,-0.0161196653632769,-0.01445246833298962,-0.0161196653632769,-0.014452614055010913,-0.00915644615556808,-0.015002835815140732,-0.014364454921168682,-0.014364454921168682,-0.0161196653632769,-0.0161196653632769,-0.0161196653632769,-0.014499569695115089
57,-0.021467705001870657,-0.010485111338862185,-0.01182202332230191,-0.007814998297418347,-0.9902047607312943,-1.0114041052286844,-1.0166787411466303,-1.0144524688913112,-1.0166787411466303,-1.0084286868467605,-1.0082302100870042,-1.0108466238132534,-0.010188067342924875,-0.010188067342924875,-0.016678741146630344,-0.016678741146630344,-1.0166787411466303,-1.009984088572622
58,0.9961627426810605,-0.6083697384825705,-0.007458140890888016,1.0019148080802165,1.0134510933930634,-0.0006538693438664729,1.0,0.9955316318248119,1.0112272554232542,0.9999887289009652,0.002857761493514957,1.001161578026591,1.0007174496495068,0.0007175623040156084,0.0,0.0,1.0,1.001126665454284
59,1.0740005814437767,0.06691399940350583,0.06691399940350583,1.0649554418407698,0.06508609509799984,0.06255803280659827,0.05950101174866165,0.06508629832718275,0.08835587442084686,0.06508609509799984,0.10477452282314914,0.057272294614608046,0.05899772943112333,0.05899772943112333,1.0740005814437767,0.07400058144377678,0.05950101174866165,0.062412607168565025
60,-0.011466785225546831,-0.002557037180377285,-0.0022559739403679555,0.0006009977345356465,0.02249801962803803,-0.0006914570485769827,0.0,-0.004468371943860869,0.0,-0.004468748811186093,-0.5821047392276412,-0.001653358834562756,-0.001653358834562756,-0.001653358834562756,0.0,0.0,0.0,-0.0030087498723382748
61,0.9837269881136658,-0.029942315357439245,-0.020617292598421096,-0.0009751234172443292,0.4254883377999978,-0.009447374808727552,-0.019628806748932512,0.9966452483668476,1.0,-0.008497887412554833,0.0013348499829615083,-0.00872500129486039,0.9912749987051396,-0.00872500129486039,0.9902189792074145,0.9902189792074145,0.9902189792074145,0.9921804955407006
62,-0.020021585416066013,0.0019407834744327474,-0.004724229531117452,-0.008347342713520011,0.005584245866137815,0.0006841930761724675,0.0,-1.005303019514421,0.009218530029378632,-1.0053033165416962,0.013017827084295408,-1.0078726615936677,-0.007872568607182044,-0.007872568607182044,-0.009277813588010752,-1.0,-1.0,-0.00648819936230931
63,-0.7186514256263035,0.28698533230099893,0.28656854909980795,0.27652945930665734,0.2993815227757515,0.2818086907995035,0.28197596948725395,0.2800144531539679,0.3027345296540515,0.28000921887675073,0.2959378782901762,0.28197231047345245,0.28197231047345245,0.28197231047345245,0.28197596948725395,0.28197596948725395,0.28197596948725395,0.28197596948725395
64,0.01890686381797182,0.009179426774395408,0.010703668903385248,0.0145072435844977,0.02590490023233289,0.013275983221678486,0.01526675665331057,0.012608459371516433,0.030373649043518695,0.012608231157426793,0.4239385780140875,0.011413720570328764,0.011413720570328764,0.011413720570328764,0.01526675665331057,0.01526675665331057,0.01526675665331057,0.012226302333259404
65,-0.02011536129707582,-0.008161320530180604,-0.010519375661959224,-0.008409355438534931,0.005587316635494957,-0.007355501456982274,0.0,0.0,-0.024874668639029377,-0.006661618074717842,-0.00380287155641636,-0.008483836244510478,-1.0084838238410587,-0.008483836244510478,-0.012383724455832358,-0.012383724455832358,-0.012383724455832358,-0.009898461066237972
66,-0.018221887258515004,-0.015094495493602993,-0.016433976207559563,-0.012270780373590017,-0.007249323766014023,0.98448147015446,-0.014797001928080552,-0.020795195527757594,0.0,-0.01403718435123099,-0.5958576087883514,-0.016059034409158113,-0.016059034409158113,-0.016059034409158113,-0.014797001928080552,-0.014797001928080552,-0.014797001928080552,-0.014797001928080552
67,-0.010106964845150033,0.0004082521484270623,0.0001360968861808688,0.0,0.0224984662856843,-0.00453937406366945,0.0,-0.007248667737643655,-0.01367493689707654,-0.0035703208080290175,0.02668649628783476,-0.002369870704785213,-0.005598570177647717,-0.005598570177647717,0.0,0.0,0.0,-0.004088888067878432
68,-0.004851481473923584,-0.008163977821069627,-0.009408127412416836,-0.01189965001348286,-0.0033530068782999744,-0.014020832598891189,-0.010341944221458987,-0.0033547524706350937,0.0,-1.0082199415041653,-1.0144620975832992,-0.010493798460893999,-0.010903147561172536,-0.010903147561172536,-0.010341944221458987,-0.010341944221458987,-0.010341944221458987,-0.010341944221458987
69,-0.004851481473923584,-0.012523203563409996,-0.014395482898713964,-0.01877360704749427,-0.0033530068782999744,-0.01877360704749427,-0.010341944221458987,-0.02272007650008353,-0.04182017569462706,-0.01790735230822447,-0.006796651363875359,-0.015824209443897792,-0.01623517821972739,-0.01623517821972739,-0.010341944221458987,-0.020758560166797328,-0.010341944221458987,-0.023898267697364715
70,-0.01852751004161578,-0.01852751004161578,-0.017073513358941406,-0.013906234280258488,-0.0071069187314547685,-0.018487836142889208,-0.01971823461450514,-0.022376538177420368,-0.006542845866771941,-0.018580410270460552,-0.017298126224820673,-0.017892647043996103,-0.01841391335530297,-0.01841391335530297,-0.01971823461450514,-0.01971823461450514,-0.01971823461450514,-0.018395267955186798
71,1.2064508774674263,0.20837318959845472,0.2051037333308279,1.2052962595259344,1.2255502089691663,1.2065182016651157,0.20645087746742624,1.2044893644840717,1.225559700415131,0.21498174890982968,0.20441427884421223,0.20289805368886044,1.1987101911395681,1.1987101911395681,1.2160369262966244,1.196800707433707,1.2160369262966244,1.2074123537048715
72,0.03707208727918365,0.04552520137710274,0.04470268422774844,0.04387969787292126,1.38993926015707,-0.12281007311276745,0.0418201756946269,0.724356836983343,0.7580272096940358,1.0482464448540598,0.09133544354081116,0.037452509939606575,1.0317356102185817,0.031735610218581796,0.06228427825434274,0.0418201756946269,0.06228427825434274,0.03147823147316791
73,-0.0006634605961439046,-0.00049756684089994,-0.0006634605961439046,-0.0006634605961439046,1.034458605558681,0.0009283325490353197,0.0,-0.0023796223535282337,-0.016678741146630344,-0.002379921334930202,0.007764646046636585,-0.0003447955654340049,-0.000998956062075347,-0.000998956062075347,0.0,0.0,0.0,0.0
74,0.007992790753530621,0.0030793929319720063,0.0013557427378274214,-0.002097747937926431,0.005587316635494957,0.0007643025747633394,0.0,0.005585289928452539,0.0,0.0014912469662297344,-0.5796030529240798,0.0002922702728874594,0.0002922702728874594,0.0002922702728874594,0.0,0.0,0.0,0.0012325460304482196
75,0.010323641851675147,0.007001499515807028,0.006447064613749182,0.005892416557673532,0.03317091502123755,0.00509334855761583,0.005559525341900608,-0.0033547488415430044,-0.0055810322632997575,0.005692691045814077,0.009704089056998546,0.005073810241654329,0.0055114716991022175,0.0055114716991022175,0.005559525341900608,0.005559525341900608,0.005559525341900608,0.005559525341900608
76,0.9827522375870525,0.9853948273299896,0.9860283292609336,-0.012810972526904447,1.0174055532884974,0.9837358464619954,0.9789383844721704,0.9789296646272625,0.9789383844721704,0.9836829813189198,,-0.013254671056500472,0.9863293563339518,0.9863293563339518,0.9895076261823577,0.9895076261823577,0.9895076261823577,0.9863449759405284
77,0.9490048505878159,-0.03672584761610415,-0.03472737792281638,0.9639739317196697,0.9966428057065095,0.9537333662183227,-0.019628806748932512,0.9761811506924485,0.9604716358133627,-0.028889739054939433,-0.11062749228207466,-0.03723249971632793,-0.03644377571620827,-0.03644377571620827,0.9604716358133627,0.9604716358133627,0.9604716358133627,0.9734375271165293
78,0.004764116509774755,0.00022193601165052527,-0.0018878358307151957,-0.0014434168696687186,0.027611389679336986,0.00011097227349720844,0.0,0.0092330708518503,-0.011140557605200349,0.00013316570391323857,0.004144563715097949,-0.0004857151002461541,-0.0004857151002461541,-0.0004857151002461541,0.0,0.0,0.0,0.0
79,1.0159070786928737,1.0055301725522223,1.0056343119423776,1.001880549961108,1.0174055532884974,1.0033102163717846,0.0,0.9980384836667138,1.0207585601667974,0.007688486203856502,,1.003701301571125,1.0053449941497232,1.0053449941497232,1.0,0.0,1.0,1.0062589904716823
80,1.0892721470725422,1.1053428402862229,1.1045603161272353,1.1007534352694952,1.106560497784545,1.097352346796187,1.0931094043914815,1.0886410362162933,1.1043366598147355,1.106560497784545,1.1036319157153365,1.0911593216164444,1.095158829212694,1.095158829212694,1.0931094043914815,1.0931094043914815,1.0931094043914815,1.100977647724821
81,-0.007731636841243449,-0.0037359409074444404,-0.004983407514255662,-0.004983407514255662,0.01797104109132729,-0.004047706449638639,0.0,0.001667202194764942,-0.012490944183196845,-0.006419328871319443,0.008580852899416142,-0.004929993842365964,-0.004438007157305074,-0.004438007157305074,0.0,-0.012490944183196845,0.0,-0.004983407514255662
