Item,davies2009/mirex_qm_tempotracker,schreiber2018/fcn,schreiber2018/ismir2018,schreiber2018/cnn,percival2014/stem,schreiber2017/mirex2017,schreiber2017/ismir2017,boeck2015/tempodetector2016_default,schreiber2014/default
RM-P001.jams,0.01243887874272296,0.0018022426339863436,0.0018022426339863436,0.0018022426339863436,0.002977293267216135,0.001835157078711456,0.001835157078711456,9.136779264099252e-05,0.001835157078711456
RM-P002.jams,0.019104077232531384,3.523769154196405e-15,3.523769154196405e-15,3.523769154196405e-15,0.001961956011838409,0.0001354754250066727,0.0001354754250066727,3.523769154196405e-15,0.0007044957003548264
RM-P003.jams,0.024464721626838652,0.0014434168696695203,0.0014434168696695203,0.0014434168696695203,0.002151579879133837,0.001515687014702643,0.001515687014702643,0.00010820618585023425,0.00046271764182566826
RM-P004.jams,0.0018687023354040488,0.0003607188519581554,0.0003607188519581554,0.0003607188519581554,0.0018653524074652428,0.0004699316450781273,0.0004699316450781273,0.0052338416712527595,0.0001915934091502731
RM-P005.jams,0.01243887874272296,0.0018022426339863436,0.0018022426339863436,0.0018022426339863436,0.002977293267216135,0.001835157078711456,0.001835157078711456,9.136779264099252e-05,0.001835157078711456
RM-P006.jams,0.0022224421620449684,0.0,0.0,0.0,0.0019609929066089007,0.00023036869978592092,0.00023036869978592092,0.0,0.00024367465754749417
RM-P007.jams,0.014370707829353454,0.002042371636018294,0.002042371636018294,0.002042371636018294,0.001545620618908917,0.001944217732881467,0.001944217732881467,0.007353997749747879,0.001944217732881467
RM-P008.jams,0.02494673223089317,0.00018032560999582068,0.00018032560999582068,0.00018032560999582068,0.0018545135493356734,0.00017021534948015538,0.00017021534948015538,0.007658381518890444,0.00017021534948015538
RM-P009.jams,0.03677775084523535,0.0006009977345356465,0.0006009977345356465,0.0006009977345356465,0.002125326917077778,0.0011153298736338614,0.0011153298736338614,0.004147090680907789,0.4150055164869198
RM-P010.jams,0.02699547375583894,0.0033623671907580155,0.0033623671907580155,0.0033623671907580155,0.0008470941483762059,0.003391918867155962,0.003391918867155962,0.00010098511842273605,0.01972852884838387
RM-P011.jams,0.012440469961303826,0.001802242633978665,0.001802242633978665,0.001802242633978665,0.0001595528602795112,0.0014139451185988968,0.0014139451185988968,0.005429326597097212,0.0014139451185988968
RM-P012.jams,0.03617507814770278,0.0,0.0,0.0,0.0019609929066089007,0.00023036869978592092,0.00023036869978592092,0.0,0.00023036869978592092
RM-P013.jams,0.004959566159857591,6.011354574564152e-05,6.011354574564152e-05,6.011354574564152e-05,0.002232794675736986,0.00023983131553237136,0.00023983131553237136,0.006229194243683197,0.00023983131553237136
RM-P014.jams,0.01941083781126761,0.0014419741739012013,0.0014419741739012013,0.0014419741739012013,0.0008746211708896023,0.0015132874502963556,0.0015132874502963556,0.005371241353261714,0.0015132874502963556
RM-P015.jams,0.007027057523238901,0.0014419741739008813,0.0014419741739008813,0.0014419741739008813,0.002414372596403311,0.0015133420951332758,0.0015133420951332758,8.896893743047978e-05,0.0015133420951332758
RM-P016.jams,0.03441294531832576,0.000901966294390558,0.000901966294390558,0.000901966294390558,0.00035079787740920987,0.0007045768915919906,0.0007045768915919906,0.007367507957014669,0.001166953888700937
RM-P017.jams,0.005080966550628967,0.0024667116114376994,0.0024667116114376994,0.0024667116114376994,0.0017068940345881538,0.0025553582775559233,0.0025553582775559233,0.005891596941872056,0.0025553582775559233
RM-P018.jams,0.002537991564044576,0.0019248769244917972,0.0019248769244917972,0.0019248769244917972,0.005277883802791879,0.0022229788209550344,0.0022229788209550344,0.00012263429050626959,0.0022229788209550344
RM-P019.jams,0.030613877840855827,0.003002488161518767,0.003002488161518767,0.003002488161518767,0.0031356538654321925,0.002954434518720495,0.002954434518720495,0.007766604671293498,0.002954434518720495
RM-P020.jams,0.007027057523238901,0.0014419741739008813,0.0014419741739008813,0.0014419741739008813,0.002414372596403311,0.0015133420951332758,0.0015133420951332758,8.896893743047978e-05,0.0015133420951332758
RM-P021.jams,0.020832857048274634,0.0006009977345353263,0.0006009977345353263,0.0006009977345353263,0.00017401459426281905,0.0003028590270210359,0.0003028590270210359,0.005890983440684586,0.0014637069162792577
RM-P022.jams,0.01243887874272296,0.0018022426339863436,0.0018022426339863436,0.0018022426339863436,0.002977293267216135,0.001835157078711456,0.001835157078711456,9.136779264099252e-05,0.001835157078711456
RM-P023.jams,0.007027057523238901,0.0014419741739008813,0.0014419741739008813,0.0014419741739008813,0.002414372596403311,0.0015133420951332758,0.0015133420951332758,8.896893743047978e-05,0.0015133420951332758
RM-P024.jams,0.030613877840855827,0.003002488161518767,0.003002488161518767,0.003002488161518767,0.0031356538654321925,0.002954434518720495,0.002954434518720495,0.007766604671293498,0.003391963245788336
RM-P025.jams,0.004959566159857591,6.011354574564152e-05,6.011354574564152e-05,6.011354574564152e-05,0.002232794675736986,0.00023983131553237136,0.00023983131553237136,0.006229194243683197,0.00023983131553237136
RM-P026.jams,0.032562149630381586,0.0009614762374447671,0.0009614762374447671,0.0009614762374447671,0.0008603912915158143,0.0008692503788465399,0.0008692503788465399,4.3281500453025755e-05,0.0008692503788465399
RM-P027.jams,0.02699547375583894,0.0033623671907580155,0.0033623671907580155,0.0033623671907580155,0.005164609824743349,0.003391918867155962,0.003391918867155962,0.00010098511842273605,0.002474254707058609
RM-P028.jams,0.011408568801404296,0.001202747081646069,0.001202747081646069,0.001202747081646069,0.0038655856212475256,0.0014635146132338235,0.0014635146132338235,0.00012021957767228401,0.0004199334570034057
